 FRQ,I,J,Aij,Bij
  0.7680000E-01,           1,           6,  0.1821413E+03,  0.1507888E+03
  0.7680000E-01,           2,           1,  0.1121576E+01,  0.3244798E+00
  0.7680000E-01,           2,           2,  0.7615879E+05,  0.2963967E+05
  0.7680000E-01,           2,           3, -0.2911909E+01,  0.1914710E+01
  0.7680000E-01,           2,           4, -0.2868685E+06, -0.1527411E+06
  0.7680000E-01,           2,           5, -0.7560976E+00, -0.2142789E+02
  0.7680000E-01,           2,           6,  0.6145799E+06,  0.2041351E+05
  0.7680000E-01,           3,           1,  0.2944718E+04,  0.3797710E+03
  0.7680000E-01,           3,           2, -0.3178651E+01, -0.1603361E+02
  0.7680000E-01,           3,           3,  0.1176254E+06,  0.1172113E+06
  0.7680000E-01,           3,           4,  0.1638783E+03,  0.1927415E+03
  0.7680000E-01,           3,           5,  0.2724582E+07,  0.2011287E+07
  0.7680000E-01,           3,           6,  0.3883017E+03, -0.2959782E+03
  0.7680000E-01,           4,           1, -0.5582012E+01, -0.2267495E+01
  0.7680000E-01,           4,           2, -0.2790642E+06, -0.1491966E+06
  0.7680000E-01,           4,           3,  0.3211530E+02, -0.2446815E+02
  0.7680000E-01,           4,           4,  0.4942003E+07,  0.8895472E+06
  0.7680000E-01,           4,           5,  0.1438962E+04, -0.5783843E+03
  0.7680000E-01,           4,           6,  0.1103417E+08,  0.2026815E+07
  0.7680000E-01,           5,           1,  0.1112552E+07,  0.7947567E+06
  0.7680000E-01,           5,           2,  0.4280212E+03,  0.5038224E+03
  0.7680000E-01,           5,           3,  0.2749249E+07,  0.2005791E+07
  0.7680000E-01,           5,           4,  0.5280447E+04,  0.3310138E+04
  0.7680000E-01,           5,           5,  0.6113987E+09,  0.3953330E+09
  0.7680000E-01,           5,           6,  0.8751823E+05,  0.6789952E+05
  0.7680000E-01,           6,           1,  0.7881329E+02, -0.7617645E+01
  0.7680000E-01,           6,           2,  0.6156458E+06,  0.1844393E+05
  0.7680000E-01,           6,           3, -0.1521268E+02,  0.6505524E+02
  0.7680000E-01,           6,           4,  0.1131977E+08,  0.2118459E+07
  0.7680000E-01,           6,           5,  0.1670871E+05, -0.6772415E+04
  0.7680000E-01,           6,           6,  0.3184281E+09,  0.4172888E+08
  0.8160000E-01,           1,           1,  0.2176005E+04,  0.1791992E+04
  0.8160000E-01,           1,           2,  0.9401086E+00,  0.1773960E+01
  0.8160000E-01,           1,           3,  0.2979173E+04,  0.5344915E+03
  0.8160000E-01,           1,           4,  0.9650762E+00, -0.1752180E+01
  0.8160000E-01,           1,           5,  0.1015135E+07,  0.8168748E+06
  0.8160000E-01,           1,           6,  0.1530018E+03,  0.1615176E+03
  0.8160000E-01,           2,           1,  0.1073319E+01,  0.3282837E+00
  0.8160000E-01,           2,           2,  0.7315426E+05,  0.3495253E+05
  0.8160000E-01,           2,           3, -0.2663087E+01,  0.2042360E+01
  0.8160000E-01,           2,           4, -0.2646478E+06, -0.1742930E+06
  0.8160000E-01,           2,           5,  0.2148293E+01, -0.4236378E+02
  0.8160000E-01,           2,           6,  0.6420251E+06,  0.2222761E+05
  0.8160000E-01,           3,           1,  0.2813539E+04,  0.3474684E+03
  0.8160000E-01,           3,           2, -0.2606917E+01, -0.1412183E+02
  0.8160000E-01,           3,           3,  0.1101386E+06,  0.1073356E+06
  0.8160000E-01,           3,           4,  0.1605022E+03,  0.1731458E+03
  0.8160000E-01,           3,           5,  0.2584986E+07,  0.1865235E+07
  0.8160000E-01,           3,           6,  0.4466968E+03, -0.2669688E+03
  0.8160000E-01,           4,           1, -0.5453521E+01, -0.2186353E+01
  0.8160000E-01,           4,           2, -0.2571528E+06, -0.1703769E+06
  0.8160000E-01,           4,           3,  0.2910844E+02, -0.2648937E+02
  0.8160000E-01,           4,           4,  0.4837320E+07,  0.1006335E+07
  0.8160000E-01,           4,           5,  0.1313073E+04, -0.5651942E+03
  0.8160000E-01,           4,           6,  0.1087733E+08,  0.2742425E+07
  0.8160000E-01,           5,           1,  0.9993954E+06,  0.8045943E+06
  0.8160000E-01,           5,           2,  0.3089283E+03,  0.5558464E+03
  0.8160000E-01,           5,           3,  0.2597338E+07,  0.1864401E+07
  0.8160000E-01,           5,           4,  0.4926269E+04,  0.2842400E+04
  0.8160000E-01,           5,           5,  0.5574950E+09,  0.3996500E+09
  0.8160000E-01,           5,           6,  0.7452653E+05,  0.7421714E+05
  0.8160000E-01,           6,           1,  0.7920805E+02, -0.9076092E+01
  0.8160000E-01,           6,           2,  0.6439061E+06,  0.2045170E+05
  0.8160000E-01,           6,           3, -0.2343195E+02,  0.7668346E+02
  0.8160000E-01,           6,           4,  0.1113615E+08,  0.2848639E+07
  0.8160000E-01,           6,           5,  0.1562434E+05, -0.9507312E+04
  0.8160000E-01,           6,           6,  0.3229956E+09,  0.6041078E+08
  0.8160000E-01,           1,           1,  0.2176005E+04,  0.1791992E+04
  0.8160000E-01,           1,           2,  0.9401086E+00,  0.1773960E+01
  0.8160000E-01,           1,           3,  0.2979173E+04,  0.5344915E+03
  0.8160000E-01,           1,           4,  0.9650762E+00, -0.1752180E+01
  0.8160000E-01,           1,           5,  0.1015135E+07,  0.8168748E+06
  0.8160000E-01,           1,           6,  0.1530018E+03,  0.1615176E+03
  0.8160000E-01,           2,           1,  0.1073319E+01,  0.3282837E+00
  0.8160000E-01,           2,           2,  0.7315426E+05,  0.3495253E+05
  0.8160000E-01,           2,           3, -0.2663087E+01,  0.2042360E+01
  0.8160000E-01,           2,           4, -0.2646478E+06, -0.1742930E+06
  0.8160000E-01,           2,           5,  0.2148293E+01, -0.4236378E+02
  0.8160000E-01,           2,           6,  0.6420251E+06,  0.2222761E+05
  0.8160000E-01,           3,           1,  0.2813539E+04,  0.3474684E+03
  0.8160000E-01,           3,           2, -0.2606917E+01, -0.1412183E+02
  0.8160000E-01,           3,           3,  0.1101386E+06,  0.1073356E+06
  0.8160000E-01,           3,           4,  0.1605022E+03,  0.1731458E+03
  0.8160000E-01,           3,           5,  0.2584986E+07,  0.1865235E+07
  0.8160000E-01,           3,           6,  0.4466968E+03, -0.2669688E+03
  0.8160000E-01,           4,           1, -0.5453521E+01, -0.2186353E+01
  0.8160000E-01,           4,           2, -0.2571528E+06, -0.1703769E+06
  0.8160000E-01,           4,           3,  0.2910844E+02, -0.2648937E+02
  0.8160000E-01,           4,           4,  0.4837320E+07,  0.1006335E+07
  0.8160000E-01,           4,           5,  0.1313073E+04, -0.5651942E+03
  0.8160000E-01,           4,           6,  0.1087733E+08,  0.2742425E+07
  0.8160000E-01,           5,           1,  0.9993954E+06,  0.8045943E+06
  0.8160000E-01,           5,           2,  0.3089283E+03,  0.5558464E+03
  0.8160000E-01,           5,           3,  0.2597338E+07,  0.1864401E+07
  0.8160000E-01,           5,           4,  0.4926269E+04,  0.2842400E+04
  0.8160000E-01,           5,           5,  0.5574950E+09,  0.3996500E+09
  0.8160000E-01,           5,           6,  0.7452653E+05,  0.7421714E+05
  0.8160000E-01,           6,           1,  0.7920805E+02, -0.9076092E+01
  0.8160000E-01,           6,           2,  0.6439061E+06,  0.2045170E+05
  0.8160000E-01,           6,           3, -0.2343195E+02,  0.7668346E+02
  0.8160000E-01,           6,           4,  0.1113615E+08,  0.2848639E+07
  0.8160000E-01,           6,           5,  0.1562434E+05, -0.9507312E+04
  0.8160000E-01,           6,           6,  0.3229956E+09,  0.6041078E+08
  0.8160000E-01,           1,           1,  0.2176005E+04,  0.1791992E+04
  0.8160000E-01,           1,           2,  0.9401086E+00,  0.1773960E+01
  0.8160000E-01,           1,           3,  0.2979173E+04,  0.5344915E+03
  0.8160000E-01,           1,           4,  0.9650762E+00, -0.1752180E+01
  0.8160000E-01,           1,           5,  0.1015135E+07,  0.8168748E+06
  0.8160000E-01,           1,           6,  0.1530018E+03,  0.1615176E+03
  0.8160000E-01,           2,           1,  0.1073319E+01,  0.3282837E+00
  0.8160000E-01,           2,           2,  0.7315426E+05,  0.3495253E+05
  0.8160000E-01,           2,           3, -0.2663087E+01,  0.2042360E+01
  0.8160000E-01,           2,           4, -0.2646478E+06, -0.1742930E+06
  0.8160000E-01,           2,           5,  0.2148293E+01, -0.4236378E+02
  0.8160000E-01,           2,           6,  0.6420251E+06,  0.2222761E+05
  0.8160000E-01,           3,           1,  0.2813539E+04,  0.3474684E+03
  0.8160000E-01,           3,           2, -0.2606917E+01, -0.1412183E+02
  0.8160000E-01,           3,           3,  0.1101386E+06,  0.1073356E+06
  0.8160000E-01,           3,           4,  0.1605022E+03,  0.1731458E+03
  0.8160000E-01,           3,           5,  0.2584986E+07,  0.1865235E+07
  0.8160000E-01,           3,           6,  0.4466968E+03, -0.2669688E+03
  0.8160000E-01,           4,           1, -0.5453521E+01, -0.2186353E+01
  0.8160000E-01,           4,           2, -0.2571528E+06, -0.1703769E+06
  0.8160000E-01,           4,           3,  0.2910844E+02, -0.2648937E+02
  0.8160000E-01,           4,           4,  0.4837320E+07,  0.1006335E+07
  0.8160000E-01,           4,           5,  0.1313073E+04, -0.5651942E+03
  0.8160000E-01,           4,           6,  0.1087733E+08,  0.2742425E+07
  0.8160000E-01,           5,           1,  0.9993954E+06,  0.8045943E+06
  0.8160000E-01,           5,           2,  0.3089283E+03,  0.5558464E+03
  0.8160000E-01,           5,           3,  0.2597338E+07,  0.1864401E+07
  0.8160000E-01,           5,           4,  0.4926269E+04,  0.2842400E+04
  0.8160000E-01,           5,           5,  0.5574950E+09,  0.3996500E+09
  0.8160000E-01,           5,           6,  0.7452653E+05,  0.7421714E+05
  0.8160000E-01,           6,           1,  0.7920805E+02, -0.9076092E+01
  0.8160000E-01,           6,           2,  0.6439061E+06,  0.2045170E+05
  0.8160000E-01,           6,           3, -0.2343195E+02,  0.7668346E+02
  0.8160000E-01,           6,           4,  0.1113615E+08,  0.2848639E+07
  0.8160000E-01,           6,           5,  0.1562434E+05, -0.9507312E+04
  0.8160000E-01,           6,           6,  0.3229956E+09,  0.6041078E+08
  0.8640000E-01,           1,           1,  0.1950611E+04,  0.1757225E+04
  0.8640000E-01,           1,           2,  0.6378744E+00,  0.1746117E+01
  0.8640000E-01,           1,           3,  0.2873172E+04,  0.4426187E+03
  0.8640000E-01,           1,           4,  0.1096120E+01, -0.2613828E+01
  0.8640000E-01,           1,           5,  0.9092179E+06,  0.8002426E+06
  0.8640000E-01,           1,           6,  0.1201824E+03,  0.1634898E+03
  0.8640000E-01,           2,           1,  0.1036099E+01,  0.3206434E+00
  0.8640000E-01,           2,           2,  0.6913195E+05,  0.3930171E+05
  0.8640000E-01,           2,           3, -0.2428754E+01,  0.2296622E+01
  0.8640000E-01,           2,           4, -0.2380583E+06, -0.1890410E+06
  0.8640000E-01,           2,           5,  0.1331902E+02, -0.6209442E+02
  0.8640000E-01,           2,           6,  0.6807666E+06,  0.2798812E+05
  0.8640000E-01,           3,           1,  0.2725530E+04,  0.2702849E+03
  0.8640000E-01,           3,           2, -0.2510130E+01, -0.1267628E+02
  0.8640000E-01,           3,           3,  0.1050568E+06,  0.9812711E+05
  0.8640000E-01,           3,           4,  0.1597403E+03,  0.1607115E+03
  0.8640000E-01,           3,           5,  0.2481458E+07,  0.1723449E+07
  0.8640000E-01,           3,           6,  0.4820497E+03, -0.2295681E+03
  0.8640000E-01,           4,           1, -0.5479169E+01, -0.2006201E+01
  0.8640000E-01,           4,           2, -0.2308801E+06, -0.1848258E+06
  0.8640000E-01,           4,           3,  0.2556957E+02, -0.2932779E+02
  0.8640000E-01,           4,           4,  0.4721882E+07,  0.1078646E+07
  0.8640000E-01,           4,           5,  0.1173780E+04, -0.5473090E+03
  0.8640000E-01,           4,           6,  0.1046242E+08,  0.3324690E+07
  0.8640000E-01,           5,           1,  0.8947872E+06,  0.7889511E+06
  0.8640000E-01,           5,           2,  0.1867363E+03,  0.5648353E+03
  0.8640000E-01,           5,           3,  0.2483818E+07,  0.1721647E+07
  0.8640000E-01,           5,           4,  0.4651311E+04,  0.2398156E+04
  0.8640000E-01,           5,           5,  0.5068938E+09,  0.3920217E+09
  0.8640000E-01,           5,           6,  0.5916323E+05,  0.7632452E+05
  0.8640000E-01,           6,           1,  0.8080225E+02, -0.8384681E+01
  0.8640000E-01,           6,           2,  0.6833881E+06,  0.2683028E+05
  0.8640000E-01,           6,           3, -0.3232927E+02,  0.9020487E+02
  0.8640000E-01,           6,           4,  0.1068898E+08,  0.3430719E+07
  0.8640000E-01,           6,           5,  0.1549334E+05, -0.1236428E+05
  0.8640000E-01,           6,           6,  0.3222230E+09,  0.8058398E+08
  0.8640000E-01,           1,           1,  0.1950611E+04,  0.1757225E+04
  0.8640000E-01,           1,           2,  0.6378744E+00,  0.1746117E+01
  0.8640000E-01,           1,           3,  0.2873172E+04,  0.4426187E+03
  0.8640000E-01,           1,           4,  0.1096120E+01, -0.2613828E+01
  0.8640000E-01,           1,           5,  0.9092179E+06,  0.8002426E+06
  0.8640000E-01,           1,           6,  0.1201824E+03,  0.1634898E+03
  0.8640000E-01,           2,           1,  0.1036099E+01,  0.3206434E+00
  0.8640000E-01,           2,           2,  0.6913195E+05,  0.3930171E+05
  0.8640000E-01,           2,           3, -0.2428754E+01,  0.2296622E+01
  0.8640000E-01,           2,           4, -0.2380583E+06, -0.1890410E+06
  0.8640000E-01,           2,           5,  0.1331902E+02, -0.6209442E+02
  0.8640000E-01,           2,           6,  0.6807666E+06,  0.2798812E+05
  0.8640000E-01,           3,           1,  0.2725530E+04,  0.2702849E+03
  0.8640000E-01,           3,           2, -0.2510130E+01, -0.1267628E+02
  0.8640000E-01,           3,           3,  0.1050568E+06,  0.9812711E+05
  0.8640000E-01,           3,           4,  0.1597403E+03,  0.1607115E+03
  0.8640000E-01,           3,           5,  0.2481458E+07,  0.1723449E+07
  0.8640000E-01,           3,           6,  0.4820497E+03, -0.2295681E+03
  0.8640000E-01,           4,           1, -0.5479169E+01, -0.2006201E+01
  0.8640000E-01,           4,           2, -0.2308801E+06, -0.1848258E+06
  0.8640000E-01,           4,           3,  0.2556957E+02, -0.2932779E+02
  0.8640000E-01,           4,           4,  0.4721882E+07,  0.1078646E+07
  0.8640000E-01,           4,           5,  0.1173780E+04, -0.5473090E+03
  0.8640000E-01,           4,           6,  0.1046242E+08,  0.3324690E+07
  0.8640000E-01,           5,           1,  0.8947872E+06,  0.7889511E+06
  0.8640000E-01,           5,           2,  0.1867363E+03,  0.5648353E+03
  0.8640000E-01,           5,           3,  0.2483818E+07,  0.1721647E+07
  0.8640000E-01,           5,           4,  0.4651311E+04,  0.2398156E+04
  0.8640000E-01,           5,           5,  0.5068938E+09,  0.3920217E+09
  0.8640000E-01,           5,           6,  0.5916323E+05,  0.7632452E+05
  0.8640000E-01,           6,           1,  0.8080225E+02, -0.8384681E+01
  0.8640000E-01,           6,           2,  0.6833881E+06,  0.2683028E+05
  0.8640000E-01,           6,           3, -0.3232927E+02,  0.9020487E+02
  0.8640000E-01,           6,           4,  0.1068898E+08,  0.3430719E+07
  0.8640000E-01,           6,           5,  0.1549334E+05, -0.1236428E+05
  0.8640000E-01,           6,           6,  0.3222230E+09,  0.8058398E+08
  0.8640000E-01,           1,           1,  0.1950611E+04,  0.1757225E+04
  0.8640000E-01,           1,           2,  0.6378744E+00,  0.1746117E+01
  0.8640000E-01,           1,           3,  0.2873172E+04,  0.4426187E+03
  0.8640000E-01,           1,           4,  0.1096120E+01, -0.2613828E+01
  0.8640000E-01,           1,           5,  0.9092179E+06,  0.8002426E+06
  0.8640000E-01,           1,           6,  0.1201824E+03,  0.1634898E+03
  0.8640000E-01,           2,           1,  0.1036099E+01,  0.3206434E+00
  0.8640000E-01,           2,           2,  0.6913195E+05,  0.3930171E+05
  0.8640000E-01,           2,           3, -0.2428754E+01,  0.2296622E+01
  0.8640000E-01,           2,           4, -0.2380583E+06, -0.1890410E+06
